ds,y,SARIMAX,week
2025-03-01 00:00:00,141.35833333333335,150.33055719308825,Week 1
2025-03-01 01:00:00,159.0525,153.15365095714438,Week 1
2025-03-01 02:00:00,138.77416666666667,145.0239615923294,Week 1
2025-03-01 03:00:00,146.38083333333333,128.16186716523492,Week 1
2025-03-01 04:00:00,145.36916666666667,137.30112518361722,Week 1
2025-03-01 05:00:00,152.01833333333337,157.91390355114282,Week 1
2025-03-01 06:00:00,165.8175,170.44986611264497,Week 1
2025-03-01 07:00:00,138.75583333333333,121.29732500810415,Week 1
2025-03-01 08:00:00,29.62916666666667,110.9497984016362,Week 1
2025-03-01 09:00:00,12.62666666666668,59.07737884110324,Week 1
2025-03-01 10:00:00,39.9275,57.40404845024222,Week 1
2025-03-01 11:00:00,-17.44583333333334,7.389689571608287,Week 1
2025-03-01 12:00:00,-15.99333333333334,-10.915809016676306,Week 1
2025-03-01 13:00:00,3.532499999999999,3.4089193916848615,Week 1
2025-03-01 14:00:00,0.25166666666666515,-1.529006205838371,Week 1
2025-03-01 15:00:00,31.306666666666672,18.33336244688322,Week 1
2025-03-01 16:00:00,27.769999999999996,16.053813765062586,Week 1
2025-03-01 17:00:00,46.155,55.702693621637664,Week 1
2025-03-01 18:00:00,27.083333333333336,94.70931790938202,Week 1
2025-03-01 19:00:00,115.70333333333332,90.86254473455477,Week 1
2025-03-01 20:00:00,108.65,78.41394951838743,Week 1
2025-03-01 21:00:00,115.77833333333331,78.43768901217663,Week 1
2025-03-01 22:00:00,131.19916666666668,95.13314444554392,Week 1
2025-03-01 23:00:00,121.3075,99.88876663174804,Week 1
2025-03-02 00:00:00,94.80166666666666,92.9991551752786,Week 1
2025-03-02 01:00:00,81.52749999999999,84.64349406822983,Week 1
2025-03-02 02:00:00,81.65666666666667,76.52663393848638,Week 1
2025-03-02 03:00:00,76.155,73.52348484129824,Week 1
2025-03-02 04:00:00,71.69333333333333,71.9559890439365,Week 1
2025-03-02 05:00:00,83.63,88.2239205652318,Week 1
2025-03-02 06:00:00,61.37083333333335,86.7407212428436,Week 1
2025-03-02 07:00:00,14.085833333333312,54.229724636410296,Week 1
2025-03-02 08:00:00,7.801666666666662,88.31268768500303,Week 1
2025-03-02 09:00:00,-150.25583333333338,-83.03529079286102,Week 1
2025-03-02 10:00:00,-54.83500000000001,-105.26634124810957,Week 1
2025-03-02 11:00:00,-74.94499999999996,-110.81033844194607,Week 1
2025-03-02 12:00:00,-45.968333333333305,-100.78233691378145,Week 1
2025-03-02 13:00:00,-89.65583333333339,-110.64222750311731,Week 1
2025-03-02 14:00:00,-218.05833333333337,-166.17380864587258,Week 1
2025-03-02 15:00:00,-163.3325,-141.36695012267137,Week 1
2025-03-02 16:00:00,-96.01833333333332,-88.2241651212043,Week 1
2025-03-02 17:00:00,-49.900000000000006,-11.568332602268754,Week 1
2025-03-02 18:00:00,47.884166666666665,61.69332985295007,Week 1
2025-03-02 19:00:00,55.217500000000015,61.583337177921,Week 1
2025-03-02 20:00:00,47.24583333333334,36.286597231571726,Week 1
2025-03-02 21:00:00,40.33833333333334,37.482762729467765,Week 1
2025-03-02 22:00:00,31.289166666666674,43.794286429283964,Week 1
2025-03-02 23:00:00,27.048333333333332,53.03182233807192,Week 1
2025-03-03 00:00:00,22.105000000000004,56.872811898575385,Week 1
2025-03-03 01:00:00,9.250000000000014,53.47102733000935,Week 1
2025-03-03 02:00:00,8.424999999999983,49.16264884448175,Week 1
2025-03-03 03:00:00,9.144999999999996,48.71532083225165,Week 1
2025-03-03 04:00:00,16.35166666666666,54.296046704165775,Week 1
2025-03-03 05:00:00,67.35083333333336,74.41979214717274,Week 1
2025-03-03 06:00:00,97.29583333333332,88.52837464565016,Week 1
2025-03-03 07:00:00,11.349999999999994,48.49007061987122,Week 1
2025-03-03 08:00:00,-106.97749999999996,41.915852215141946,Week 1
2025-03-03 09:00:00,-83.0133333333334,-82.91348060955477,Week 1
2025-03-03 10:00:00,-41.27249999999998,-105.93962596298428,Week 1
2025-03-03 11:00:00,-130.85583333333332,-130.66161861843025,Week 1
2025-03-03 12:00:00,-203.94083333333336,-95.66758301149844,Week 1
2025-03-03 13:00:00,-81.10166666666669,-80.35158328784436,Week 1
2025-03-03 14:00:00,-185.3033333333333,-97.80876690141585,Week 1
2025-03-03 15:00:00,-66.01166666666668,-67.1599164290472,Week 1
2025-03-03 16:00:00,-27.015,-43.325421120757156,Week 1
2025-03-03 17:00:00,1.2683333333333309,37.76510559269941,Week 1
2025-03-03 18:00:00,115.1325,84.02361689316115,Week 1
2025-03-03 19:00:00,107.68083333333334,65.94068340054002,Week 1
2025-03-03 20:00:00,82.75333333333332,37.53457506472143,Week 1
2025-03-03 21:00:00,64.28750000000001,44.640008699993324,Week 1
2025-03-03 22:00:00,49.62833333333333,63.030281136160895,Week 1
2025-03-03 23:00:00,65.4725,70.67237068721158,Week 1
2025-03-04 00:00:00,37.720833333333346,70.72069187020415,Week 1
2025-03-04 01:00:00,38.54583333333334,63.13425603417898,Week 1
2025-03-04 02:00:00,46.00166666666667,57.89685145096201,Week 1
2025-03-04 03:00:00,49.18666666666667,56.427501908810434,Week 1
2025-03-04 04:00:00,35.3325,53.62167919939721,Week 1
2025-03-04 05:00:00,95.8925,86.28771597167048,Week 1
2025-03-04 06:00:00,117.43833333333332,104.60472534259159,Week 1
2025-03-04 07:00:00,3.264166666666654,55.381082176569855,Week 1
2025-03-04 08:00:00,-54.5708333333333,56.239870785625115,Week 1
2025-03-04 09:00:00,-36.56999999999999,-57.38154617183258,Week 1
