ds,y,LSTM,Naive,week
2025-03-04 00:00:00,140.12,144.57495,120.07000000000001,Week 1
2025-03-04 01:00:00,140.10333333333332,141.80038,120.08500000000001,Week 1
2025-03-04 02:00:00,140.12,142.80536,120.1,Week 1
2025-03-04 03:00:00,140.13000000000002,143.55267,120.1,Week 1
2025-03-04 04:00:00,140.115,144.07709,120.08000000000001,Week 1
2025-03-04 05:00:00,133.3891666666667,151.36537,131.7891666666667,Week 1
2025-03-04 06:00:00,137.14916666666667,164.11227,148.5091666666667,Week 1
2025-03-04 07:00:00,83.53583333333336,144.85721,120.59833333333336,Week 1
2025-03-04 08:00:00,49.97250000000001,128.16144,84.83666666666667,Week 1
2025-03-04 09:00:00,2.40000000000002,100.52929,99.51000000000002,Week 1
2025-03-04 10:00:00,0.5391666666666595,70.3855,60.08000000000002,Week 1
