ds,y,KAN,Naive,week
2025-03-07 10:00:00,0.30416666666666003,-24.27987,1.5008333333333326,Week 1
2025-03-07 11:00:00,-26.578333333333333,-17.796783,4.6683333333333366,Week 1
2025-03-07 12:00:00,-22.55583333333334,-1.1153412,-5.7891666666666595,Week 1
2025-03-07 13:00:00,-2.6416666666666657,-3.127655,-3.9491666666666703,Week 1
2025-03-07 14:00:00,23.73333333333334,-12.651802,-22.400000000000006,Week 1
2025-03-07 15:00:00,9.899166666666673,-9.499992,-24.085000000000008,Week 1
2025-03-07 16:00:00,24.758333333333354,14.370316,1.0674999999999955,Week 1
2025-03-07 17:00:00,127.01083333333332,52.003242,96.73916666666666,Week 1
2025-03-07 18:00:00,205.19833333333327,96.209015,126.075,Week 1
2025-03-07 19:00:00,185.15416666666667,112.18483,148.88166666666666,Week 1
2025-03-07 20:00:00,144.9275,112.833855,150.66083333333333,Week 1
2025-03-07 21:00:00,109.38666666666668,103.46259,145.52,Week 1
2025-03-07 22:00:00,89.21916666666664,81.56274,145.385,Week 1
2025-03-07 23:00:00,80.2925,95.12244,145.38583333333332,Week 1
2025-03-08 00:00:00,71.67666666666666,71.63702,141.35833333333335,Week 2
2025-03-08 01:00:00,70.74333333333333,59.52893,159.0525,Week 2
2025-03-08 02:00:00,64.92083333333333,41.860573,138.77416666666667,Week 2
2025-03-08 03:00:00,57.3975,38.099495,146.38083333333333,Week 2
2025-03-08 04:00:00,50.97833333333334,38.70968,145.36916666666667,Week 2
2025-03-08 05:00:00,34.405,54.060383,152.01833333333337,Week 2
2025-03-08 06:00:00,23.738333333333337,75.5155,165.8175,Week 2
2025-03-08 07:00:00,-27.707499999999996,45.540543,138.75583333333333,Week 2
2025-03-08 08:00:00,-32.783333333333346,7.675415,29.62916666666667,Week 2
2025-03-08 09:00:00,-79.78333333333336,-42.277176,12.62666666666668,Week 2
2025-03-08 10:00:00,-69.0275,-20.585396,39.9275,Week 2
2025-03-08 11:00:00,-67.63750000000002,-13.397995,-17.44583333333334,Week 2
2025-03-08 12:00:00,-24.125833333333347,-22.191216,-15.99333333333334,Week 2
2025-03-08 13:00:00,-28.718333333333334,-9.501251,3.532499999999999,Week 2
2025-03-08 14:00:00,92.21416666666666,16.372253,0.25166666666666515,Week 2
2025-03-08 15:00:00,11.482500000000002,63.759407,31.306666666666672,Week 2
2025-03-08 16:00:00,-14.835833333333326,123.26323,27.769999999999996,Week 2
2025-03-08 17:00:00,100.875,172.10805,46.155,Week 2
2025-03-08 18:00:00,146.74583333333334,238.3924,27.083333333333336,Week 2
2025-03-08 19:00:00,136.49416666666664,251.06982,115.70333333333332,Week 2
2025-03-08 20:00:00,120.98499999999999,253.16205,108.65,Week 2
2025-03-08 21:00:00,154.5075,228.32288,115.77833333333331,Week 2
2025-03-08 22:00:00,163.20916666666668,201.99347,131.19916666666668,Week 2
2025-03-08 23:00:00,147.01,184.33188,121.3075,Week 2
2025-03-09 00:00:00,254.19916666666663,194.91772,94.80166666666666,Week 2
2025-03-09 01:00:00,231.50666666666663,187.81479,81.52749999999999,Week 2
2025-03-09 02:00:00,264.0625,136.77727,81.65666666666667,Week 2
2025-03-09 03:00:00,265.8858333333333,126.32405,76.155,Week 2
2025-03-09 04:00:00,259.51416666666665,140.84279,71.69333333333333,Week 2
2025-03-09 05:00:00,184.625,160.6266,83.63,Week 2
2025-03-09 06:00:00,175.97250000000003,153.4689,61.37083333333335,Week 2
2025-03-09 07:00:00,135.21833333333333,142.67252,14.085833333333312,Week 2
