ds,y,KAN,Naive,week
2025-03-02 13:00:00,-27.563333333333333,-24.914215,-29.935833333333292,Week 1
2025-03-02 14:00:00,-29.379999999999995,-16.043457,-66.45666666666668,Week 1
2025-03-02 15:00:00,-51.75749999999995,-20.270119,-46.91333333333331,Week 1
2025-03-02 16:00:00,-38.229999999999976,-4.011116,-37.95583333333333,Week 1
2025-03-02 17:00:00,-19.556666666666644,41.30814,-20.281666666666666,Week 1
2025-03-02 18:00:00,53.7725,77.50985,72.54083333333334,Week 1
2025-03-02 19:00:00,53.506666666666675,83.238434,74.07000000000001,Week 1
2025-03-02 20:00:00,47.40666666666668,83.74842,74.65166666666666,Week 1
2025-03-02 21:00:00,41.53916666666667,71.37612,70.7725,Week 1
2025-03-02 22:00:00,33.25583333333334,69.21691,63.66416666666667,Week 1
2025-03-02 23:00:00,25.18833333333334,71.540215,65.05916666666667,Week 1
2025-03-03 00:00:00,11.681666666666679,75.52384,66.00166666666668,Week 1
2025-03-03 01:00:00,8.865833333333342,56.417084,62.97333333333334,Week 1
2025-03-03 02:00:00,8.041666666666671,51.570763,59.62500000000001,Week 1
2025-03-03 03:00:00,8.674999999999997,48.90657,64.84833333333333,Week 1
2025-03-03 04:00:00,9.656666666666695,74.505554,85.00166666666667,Week 1
2025-03-03 05:00:00,60.38083333333334,79.15659,111.39,Week 1
2025-03-03 06:00:00,95.74583333333334,57.812088,125.58416666666666,Week 1
2025-03-03 07:00:00,57.00416666666667,13.736912,50.64916666666667,Week 1
2025-03-03 08:00:00,-2.745833333333323,-10.393211,12.616666666666674,Week 1
2025-03-03 09:00:00,-31.337499999999963,-20.303673,7.653333333333336,Week 1
2025-03-03 10:00:00,-48.738333333333344,-32.83069,8.9525,Week 1
2025-03-03 11:00:00,-61.63416666666663,-48.88951,7.337500000000006,Week 1
2025-03-03 12:00:00,-57.65416666666664,-32.757454,-20.69166666666665,Week 1
2025-03-03 13:00:00,-71.64666666666665,-74.748344,3.1650000000000205,Week 1
2025-03-03 14:00:00,-45.577499999999986,-68.886116,6.985833333333332,Week 1
2025-03-03 15:00:00,-71.71416666666667,-27.684006,18.228333333333346,Week 1
2025-03-03 16:00:00,-39.39249999999997,-10.611389,11.39666666666669,Week 1
2025-03-03 17:00:00,12.500000000000021,33.509815,93.07249999999999,Week 1
2025-03-03 18:00:00,111.92499999999998,62.439713,184.35583333333324,Week 1
2025-03-03 19:00:00,101.84249999999999,93.72996,125.28583333333333,Week 1
2025-03-03 20:00:00,80.74333333333333,82.57038,89.86666666666666,Week 1
2025-03-03 21:00:00,63.200833333333335,64.571205,87.93833333333333,Week 1
2025-03-03 22:00:00,36.15500000000001,64.82602,74.40666666666667,Week 1
2025-03-03 23:00:00,59.12083333333335,65.47951,76.49416666666666,Week 1
2025-03-04 00:00:00,15.714999999999996,71.37005,77.38916666666667,Week 1
2025-03-04 01:00:00,19.757500000000007,59.669846,76.74583333333334,Week 1
2025-03-04 02:00:00,33.432500000000005,60.734425,74.135,Week 1
2025-03-04 03:00:00,37.436666666666675,60.297134,71.21416666666666,Week 1
2025-03-04 04:00:00,13.352500000000006,75.066475,77.34749999999998,Week 1
2025-03-04 05:00:00,96.7875,78.8321,119.0158333333333,Week 1
2025-03-04 06:00:00,119.4375,74.4013,147.1758333333333,Week 1
2025-03-04 07:00:00,6.634166666666701,51.979042,65.33583333333333,Week 1
2025-03-04 08:00:00,-14.994166666666644,21.25959,29.466666666666676,Week 1
2025-03-04 09:00:00,-37.42583333333333,-6.547653,15.847499999999997,Week 1
2025-03-04 10:00:00,-40.18833333333332,-4.7372894,8.845000000000027,Week 1
2025-03-04 11:00:00,-33.23416666666664,4.511902,11.814166666666658,Week 1
2025-03-04 12:00:00,-0.5133333333333354,1.0182877,17.00833333333334,Week 1
2025-03-04 13:00:00,-18.896666666666633,16.119663,23.46166666666668,Week 1
2025-03-04 14:00:00,25.950000000000017,13.561878,42.458333333333336,Week 1
2025-03-04 15:00:00,42.12416666666667,35.35109,53.76666666666668,Week 1
2025-03-04 16:00:00,97.03,59.840137,50.71666666666668,Week 1
2025-03-04 17:00:00,160.08333333333331,89.2043,145.91666666666663,Week 1
2025-03-04 18:00:00,217.3258333333333,127.119675,146.80083333333334,Week 1
2025-03-04 19:00:00,186.32499999999996,154.37512,146.1108333333333,Week 1
2025-03-04 20:00:00,134.44666666666666,130.03917,124.59666666666668,Week 1
2025-03-04 21:00:00,113.51333333333334,115.83133,128.91999999999996,Week 1
2025-03-04 22:00:00,101.94749999999999,107.01294,130.5725,Week 1
2025-03-04 23:00:00,107.5658333333333,114.023,146.31666666666666,Week 1
2025-03-05 00:00:00,97.71583333333332,105.68545,148.82083333333333,Week 1
2025-03-05 01:00:00,95.37166666666668,95.74213,130.9058333333333,Week 1
2025-03-05 02:00:00,85.51333333333332,83.44287,143.30833333333334,Week 1
2025-03-05 03:00:00,78.54,78.641624,131.88916666666668,Week 1
2025-03-05 04:00:00,72.59083333333335,98.32591,128.00583333333333,Week 1
2025-03-05 05:00:00,94.47333333333333,108.41176,156.40249999999997,Week 1
2025-03-05 06:00:00,123.73083333333332,94.723236,147.5508333333333,Week 1
2025-03-05 07:00:00,30.032500000000013,67.13505,49.94833333333334,Week 1
2025-03-05 08:00:00,-1.4024999999999892,21.853195,5.976666666666674,Week 1
2025-03-05 09:00:00,-16.06083333333332,1.6852798,-6.296666666666653,Week 1
2025-03-05 10:00:00,-17.579166666666666,2.8451004,-4.814999999999969,Week 1
2025-03-05 11:00:00,-26.919999999999987,6.0660477,-24.194166666666646,Week 1
2025-03-05 12:00:00,-1.7166666666666686,11.780361,-13.204166666666637,Week 1
2025-03-05 13:00:00,-7.249166666666653,-9.577232,11.06750000000001,Week 1
2025-03-05 14:00:00,-10.950833333333335,9.89016,23.69250000000001,Week 1
2025-03-05 15:00:00,10.120833333333351,18.528358,137.02666666666664,Week 1
2025-03-05 16:00:00,21.266666666666666,35.044003,107.03916666666667,Week 1
2025-03-05 17:00:00,120.20833333333331,67.72746,99.00999999999999,Week 1
2025-03-05 18:00:00,139.29999999999995,94.16422,169.82666666666665,Week 1
2025-03-05 19:00:00,147.54916666666665,101.68844,140.70833333333334,Week 1
2025-03-05 20:00:00,142.86333333333334,99.72308,118.9883333333333,Week 1
2025-03-05 21:00:00,83.68333333333332,85.9059,126.13749999999999,Week 1
2025-03-05 22:00:00,45.41333333333333,74.40713,132.00833333333333,Week 1
2025-03-05 23:00:00,74.79583333333333,78.83067,175.52416666666664,Week 1
2025-03-06 00:00:00,28.714166666666678,59.428833,141.45916666666665,Week 1
2025-03-06 01:00:00,10.485833333333332,59.05281,120.8958333333333,Week 1
2025-03-06 02:00:00,8.190833333333345,52.045902,114.22499999999998,Week 1
2025-03-06 03:00:00,8.935833333333363,50.286396,113.7833333333333,Week 1
2025-03-06 04:00:00,11.096666666666678,66.38392,125.2825,Week 1
2025-03-06 05:00:00,39.24500000000001,71.534546,150.24416666666662,Week 1
2025-03-06 06:00:00,32.856666666666676,73.706245,217.62666666666667,Week 1
2025-03-06 07:00:00,13.040000000000013,33.10535,172.6916666666667,Week 1
2025-03-06 08:00:00,-10.231666666666655,22.326775,131.49083333333334,Week 1
2025-03-06 09:00:00,-5.303333333333313,5.629898,47.965,Week 1
2025-03-06 10:00:00,-18.401666666666657,-6.201439,57.86250000000001,Week 1
2025-03-06 11:00:00,-27.60749999999996,-1.706604,33.67750000000001,Week 1
2025-03-06 12:00:00,-30.324166666666642,-16.101982,11.934999999999995,Week 1
2025-03-06 13:00:00,-39.799166666666665,-12.088905,14.180000000000007,Week 1
2025-03-06 14:00:00,-35.977499999999964,-20.454773,40.83000000000001,Week 1
2025-03-06 15:00:00,-28.82833333333329,-5.1654816,87.1325,Week 1
2025-03-06 16:00:00,-10.803333333333313,8.021301,143.5975,Week 1
2025-03-06 17:00:00,2.558333333333337,50.12461,190.54249999999996,Week 1
2025-03-06 18:00:00,8.188333333333333,64.39278,241.10583333333327,Week 1
2025-03-06 19:00:00,8.216666666666683,80.98091,201.55833333333328,Week 1
2025-03-06 20:00:00,6.880833333333328,66.562675,129.44916666666666,Week 1
2025-03-06 21:00:00,6.959999999999994,51.919487,136.1083333333333,Week 1
2025-03-06 22:00:00,-7.994166666666658,46.787086,147.38416666666666,Week 1
2025-03-06 23:00:00,6.32916666666668,39.929657,124.09166666666663,Week 1
2025-03-07 00:00:00,0.6899999999999977,43.209568,134.28916666666666,Week 1
2025-03-07 01:00:00,-14.92916666666666,26.96611,114.33083333333332,Week 1
2025-03-07 02:00:00,-13.804999999999978,29.281197,106.05249999999998,Week 1
2025-03-07 03:00:00,3.3341666666666754,20.592182,105.21499999999999,Week 1
