ds,y,LSTM,Naive,week
2025-03-01 00:00:00,141.35833333333335,147.00903,134.605,Week 1
2025-03-01 01:00:00,159.0525,151.87085,92.77416666666666,Week 1
2025-03-01 02:00:00,138.77416666666667,147.76622,58.44166666666668,Week 1
2025-03-01 03:00:00,146.38083333333333,129.15231,9.36833333333334,Week 1
2025-03-01 04:00:00,145.36916666666667,143.13805,8.260833333333338,Week 1
2025-03-01 05:00:00,152.01833333333337,142.45174,9.605833333333337,Week 1
2025-03-01 06:00:00,165.8175,153.96806,6.578333333333333,Week 1
2025-03-01 07:00:00,138.75583333333333,131.89981,-20.74166666666666,Week 1
2025-03-01 08:00:00,29.62916666666667,80.982414,-23.50333333333333,Week 1
2025-03-01 09:00:00,12.62666666666668,73.31929,-27.41083333333333,Week 1
2025-03-01 10:00:00,39.9275,58.504078,-28.874166666666667,Week 1
2025-03-01 11:00:00,-17.44583333333334,32.17537,-31.316666666666677,Week 1
2025-03-01 12:00:00,-15.99333333333334,10.781265,-31.717500000000015,Week 1
2025-03-01 13:00:00,3.532499999999999,31.425716,-32.420000000000016,Week 1
2025-03-01 14:00:00,0.25166666666666515,31.109581,-22.75,Week 1
2025-03-01 15:00:00,31.306666666666672,44.717346,-40.85833333333328,Week 1
2025-03-01 16:00:00,27.769999999999996,33.483654,143.08499999999998,Week 1
2025-03-01 17:00:00,46.155,54.05877,115.07,Week 1
2025-03-01 18:00:00,27.083333333333336,78.91947,138.43166666666664,Week 1
2025-03-01 19:00:00,115.70333333333332,99.05445,152.92,Week 1
2025-03-01 20:00:00,108.65,91.329865,175.90000000000003,Week 1
2025-03-01 21:00:00,115.77833333333331,71.29537,153.85166666666666,Week 1
2025-03-01 22:00:00,131.19916666666668,77.55011,141.03583333333333,Week 1
2025-03-01 23:00:00,121.3075,75.60717,139.1625,Week 1
2025-03-02 00:00:00,94.80166666666666,65.49632,149.92499999999998,Week 1
2025-03-02 01:00:00,81.52749999999999,64.12713,207.6133333333333,Week 1
2025-03-02 02:00:00,81.65666666666667,67.05023,149.62416666666667,Week 1
2025-03-02 03:00:00,76.155,69.518005,136.85,Week 1
2025-03-02 04:00:00,71.69333333333333,71.34255,116.37666666666667,Week 1
2025-03-02 05:00:00,83.63,73.94503,235.9391666666667,Week 1
2025-03-02 06:00:00,61.37083333333335,75.11921,130.31916666666666,Week 1
2025-03-02 07:00:00,14.085833333333312,66.054054,19.060833333333342,Week 1
2025-03-02 08:00:00,7.801666666666662,49.432537,-14.279166666666654,Week 1
2025-03-02 09:00:00,-150.25583333333338,-60.95745,-28.34166666666667,Week 1
2025-03-02 10:00:00,-54.83500000000001,-63.84379,-30.826666666666668,Week 1
2025-03-02 11:00:00,-74.94499999999996,-72.100044,-40.19166666666668,Week 1
2025-03-02 12:00:00,-45.968333333333305,-67.809044,-43.743333333333325,Week 1
2025-03-02 13:00:00,-89.65583333333339,-60.03727,-40.696666666666644,Week 1
2025-03-02 14:00:00,-218.05833333333337,-75.51873,-96.44166666666666,Week 1
2025-03-02 15:00:00,-163.3325,-84.65176,-62.846666666666664,Week 1
2025-03-02 16:00:00,-96.01833333333332,-54.98385,-55.544166666666655,Week 1
2025-03-02 17:00:00,-49.900000000000006,-31.758217,-31.908333333333346,Week 1
2025-03-02 18:00:00,47.884166666666665,56.71984,37.225,Week 1
2025-03-02 19:00:00,55.217500000000015,76.837875,78.55583333333334,Week 1
2025-03-02 20:00:00,47.24583333333334,51.3574,83.48916666666666,Week 1
2025-03-02 21:00:00,40.33833333333334,33.408802,80.3425,Week 1
2025-03-02 22:00:00,31.289166666666674,25.260971,71.19500000000001,Week 1
2025-03-02 23:00:00,27.048333333333332,26.370132,73.20166666666667,Week 1
2025-03-03 00:00:00,22.105000000000004,28.1072,76.10333333333334,Week 1
2025-03-03 01:00:00,9.250000000000014,28.464546,73.67166666666667,Week 1
2025-03-03 02:00:00,8.424999999999983,36.223904,71.93666666666667,Week 1
2025-03-03 03:00:00,9.144999999999996,40.42695,82.00833333333333,Week 1
2025-03-03 04:00:00,16.35166666666666,51.957397,99.14583333333331,Week 1
2025-03-03 05:00:00,67.35083333333336,50.188477,126.75416666666666,Week 1
2025-03-03 06:00:00,97.29583333333332,67.296234,135.74916666666667,Week 1
2025-03-03 07:00:00,11.349999999999994,42.701874,54.10833333333333,Week 1
2025-03-03 08:00:00,-106.97749999999996,-43.92746,-57.53583333333333,Week 1
2025-03-03 09:00:00,-83.0133333333334,-62.351463,-33.06583333333333,Week 1
2025-03-03 10:00:00,-41.27249999999998,-56.359993,-29.737499999999983,Week 1
2025-03-03 11:00:00,-130.85583333333332,-78.77531,-27.730833333333337,Week 1
2025-03-03 12:00:00,-203.94083333333336,-68.65012,-20.09999999999998,Week 1
2025-03-03 13:00:00,-81.10166666666669,-43.267174,-146.2391666666667,Week 1
2025-03-03 14:00:00,-185.3033333333333,-57.346596,-124.11583333333328,Week 1
2025-03-03 15:00:00,-66.01166666666668,-56.953804,-48.77083333333334,Week 1
2025-03-03 16:00:00,-27.015,-45.55578,-19.27083333333333,Week 1
2025-03-03 17:00:00,1.2683333333333309,31.703823,115.5208333333333,Week 1
2025-03-03 18:00:00,115.1325,79.52516,182.08166666666668,Week 1
2025-03-03 19:00:00,107.68083333333334,70.20428,126.08916666666666,Week 1
2025-03-03 20:00:00,82.75333333333332,38.2257,89.98666666666666,Week 1
2025-03-03 21:00:00,64.28750000000001,26.648472,88.56249999999999,Week 1
2025-03-03 22:00:00,49.62833333333333,33.166782,74.705,Week 1
