ds,y,KAN,Naive,week
2025-03-14 18:00:00,209.14000000000004,135.74557,130.6575,Week 2
2025-03-14 19:00:00,138.86166666666665,116.8444,115.9175,Week 2
2025-03-14 20:00:00,123.6266666666667,98.18549,100.3875,Week 2
2025-03-14 21:00:00,111.03000000000002,86.13756,85.94166666666666,Week 2
2025-03-14 22:00:00,115.37666666666668,89.5098,81.9325,Week 2
2025-03-14 23:00:00,105.575,94.78575,80.58166666666666,Week 2
2025-03-15 00:00:00,94.86166666666666,107.11959,68.48333333333333,Week 3
2025-03-15 01:00:00,90.99666666666668,108.49378,67.08166666666666,Week 3
2025-03-15 02:00:00,88.89916666666666,99.540344,62.74166666666667,Week 3
2025-03-15 03:00:00,93.63166666666666,98.74049,55.77333333333334,Week 3
2025-03-15 04:00:00,98.0,97.25056,50.390833333333326,Week 3
2025-03-15 05:00:00,107.13166666666666,113.27119,34.35166666666666,Week 3
2025-03-15 06:00:00,102.01083333333334,95.002266,34.06083333333333,Week 3
2025-03-15 07:00:00,2.8391666666666566,28.448196,-21.929999999999993,Week 3
2025-03-15 08:00:00,-26.01166666666667,-12.216736,-25.4375,Week 3
2025-03-15 09:00:00,-18.99583333333338,-3.9795074,-20.394166666666635,Week 3
2025-03-15 10:00:00,-27.044999999999973,-6.0624924,12.050833333333344,Week 3
2025-03-15 11:00:00,-32.66333333333333,-24.187271,-1.5783333333333474,Week 3
2025-03-15 12:00:00,-31.740000000000038,-13.049393,-0.24916666666669585,Week 3
2025-03-15 13:00:00,-28.943333333333328,-1.3489151,0.6766666666666765,Week 3
2025-03-15 14:00:00,-26.08416666666669,9.032547,-15.711666666666645,Week 3
2025-03-15 15:00:00,24.075000000000003,27.389599,-8.054999999999993,Week 3
2025-03-15 16:00:00,61.51,72.27466,2.3566666666666833,Week 3
2025-03-15 17:00:00,242.57,121.85401,73.49833333333333,Week 3
2025-03-15 18:00:00,195.50583333333333,159.93668,92.42583333333334,Week 3
2025-03-15 19:00:00,107.6225,135.66293,88.75999999999999,Week 3
2025-03-15 20:00:00,117.26,115.31831,83.11,Week 3
2025-03-15 21:00:00,122.085,95.35324,80.09166666666667,Week 3
2025-03-15 22:00:00,127.49333333333334,115.59386,79.65083333333334,Week 3
2025-03-15 23:00:00,142.4358333333333,100.00789,75.96083333333333,Week 3
2025-03-16 00:00:00,134.08333333333334,97.4736,75.87666666666667,Week 3
2025-03-16 01:00:00,94.08333333333331,104.984215,80.34666666666666,Week 3
2025-03-16 02:00:00,79.49166666666667,85.55663,75.62833333333333,Week 3
2025-03-16 03:00:00,75.0125,84.00505,77.2475,Week 3
2025-03-16 04:00:00,76.98916666666666,92.24651,67.9475,Week 3
2025-03-16 05:00:00,67.56416666666667,103.65034,60.33583333333334,Week 3
2025-03-16 06:00:00,48.3475,92.271355,49.715,Week 3
2025-03-16 07:00:00,-6.720833333333346,26.386177,-3.169166666666655,Week 3
2025-03-16 08:00:00,-25.63166666666666,-8.278999,7.48583333333336,Week 3
2025-03-16 09:00:00,-28.043333333333322,19.93016,-18.577500000000015,Week 3
2025-03-16 10:00:00,-29.324166666666656,7.69693,-21.93666666666668,Week 3
2025-03-16 11:00:00,-26.656666666666652,5.7092743,-3.8641666666666623,Week 3
2025-03-16 12:00:00,-26.745000000000005,11.40612,8.306666666666672,Week 3
2025-03-16 13:00:00,-27.80250000000001,20.516487,8.637500000000003,Week 3
2025-03-16 14:00:00,-25.830833333333274,30.261711,54.98833333333334,Week 3
2025-03-16 15:00:00,12.81416666666668,54.486065,56.23416666666665,Week 3
