ds,y,KAN,Naive,week
2025-03-04 06:00:00,137.14916666666667,146.40002,148.5091666666667,Week 1
2025-03-04 07:00:00,83.53583333333336,126.524475,120.59833333333336,Week 1
2025-03-04 08:00:00,49.97250000000001,118.4274,84.83666666666667,Week 1
2025-03-04 09:00:00,2.40000000000002,110.02701,99.51000000000002,Week 1
2025-03-04 10:00:00,0.5391666666666595,105.34043,60.08000000000002,Week 1
2025-03-04 11:00:00,24.695833333333354,93.73534,60.08000000000002,Week 1
2025-03-04 12:00:00,61.043333333333344,88.1763,60.08000000000002,Week 1
2025-03-04 13:00:00,56.58833333333334,91.87061,60.08000000000002,Week 1
2025-03-04 14:00:00,55.547500000000014,108.187546,115.57333333333334,Week 1
2025-03-04 15:00:00,69.18083333333334,118.78228,130.75083333333336,Week 1
2025-03-04 16:00:00,128.115,132.94296,148.85416666666669,Week 1
2025-03-04 17:00:00,155.4041666666667,149.14702,146.82500000000005,Week 1
2025-03-04 18:00:00,169.1616666666667,160.1812,140.25083333333333,Week 1
2025-03-04 19:00:00,157.40583333333336,162.09479,139.62166666666667,Week 1
2025-03-04 20:00:00,126.20333333333333,153.95619,126.80500000000002,Week 1
2025-03-04 21:00:00,111.00333333333333,148.98419,125.25833333333334,Week 1
2025-03-04 22:00:00,110.72833333333335,146.08998,128.11000000000004,Week 1
2025-03-04 23:00:00,113.71250000000002,143.14285,140.73916666666665,Week 1
2025-03-05 00:00:00,103.38500000000002,141.41177,140.92833333333334,Week 1
2025-03-05 01:00:00,109.1966666666667,147.16763,126.85333333333335,Week 1
2025-03-05 02:00:00,108.92666666666668,146.39468,143.54083333333332,Week 1
2025-03-05 03:00:00,115.56666666666668,155.28467,132.8375,Week 1
2025-03-05 04:00:00,123.26000000000002,158.04079,125.71250000000002,Week 1
2025-03-05 05:00:00,119.94250000000001,179.80447,148.7816666666667,Week 1
2025-03-05 06:00:00,146.6516666666667,173.50153,143.76166666666668,Week 1
2025-03-05 07:00:00,125.32416666666667,162.97684,120.07333333333335,Week 1
2025-03-05 08:00:00,20.16583333333334,162.67094,58.415000000000006,Week 1
2025-03-05 09:00:00,100.57333333333335,145.45992,69.91666666666669,Week 1
2025-03-05 10:00:00,16.44250000000001,140.61792,79.75333333333334,Week 1
2025-03-05 11:00:00,8.229166666666714,127.31069,42.809166666666684,Week 1
2025-03-05 12:00:00,11.362500000000026,119.37143,71.69500000000001,Week 1
2025-03-05 13:00:00,11.538333333333341,132.23813,79.99833333333335,Week 1
2025-03-05 14:00:00,11.440000000000026,138.66418,79.91666666666669,Week 1
2025-03-05 15:00:00,58.66500000000001,149.79999,142.41583333333335,Week 1
2025-03-05 16:00:00,65.09333333333333,151.36844,117.08250000000001,Week 1
2025-03-05 17:00:00,131.1225,167.74487,125.1216666666667,Week 1
2025-03-05 18:00:00,124.63000000000001,190.89809,159.84,Week 1
2025-03-05 19:00:00,145.29083333333332,176.72218,136.17166666666665,Week 1
2025-03-05 20:00:00,139.8716666666667,167.4127,121.56666666666668,Week 1
2025-03-05 21:00:00,106.47250000000001,152.11636,129.5425,Week 1
2025-03-05 22:00:00,94.7991666666667,138.7716,137.28000000000003,Week 1
2025-03-05 23:00:00,122.82083333333334,141.83696,177.80583333333334,Week 1
2025-03-06 00:00:00,83.39333333333335,129.96924,147.31583333333336,Week 1
2025-03-06 01:00:00,66.36666666666669,131.60497,127.24333333333335,Week 1
2025-03-06 02:00:00,17.299999999999997,139.97617,121.00250000000001,Week 1
2025-03-06 03:00:00,13.235000000000014,126.333954,120.94000000000001,Week 1
2025-03-06 04:00:00,44.52416666666668,142.44734,132.14666666666668,Week 1
2025-03-06 05:00:00,111.21666666666665,146.159,148.84083333333336,Week 1
2025-03-06 06:00:00,138.47333333333336,144.44095,204.26750000000004,Week 1
2025-03-06 07:00:00,109.73666666666668,140.77971,187.30333333333334,Week 1
2025-03-06 08:00:00,16.03166666666668,133.36153,137.98916666666668,Week 1
2025-03-06 09:00:00,29.377500000000012,125.46462,80.12583333333335,Week 1
2025-03-06 10:00:00,16.605000000000004,124.45532,84.44583333333335,Week 1
2025-03-06 11:00:00,36.26333333333335,116.31948,101.33000000000001,Week 1
2025-03-06 12:00:00,11.100000000000037,115.40012,95.07000000000001,Week 1
2025-03-06 13:00:00,11.103333333333339,116.83506,80.16500000000002,Week 1
2025-03-06 14:00:00,11.106666666666712,114.35047,87.71166666666667,Week 1
2025-03-06 15:00:00,11.140000000000015,122.39676,118.79500000000002,Week 1
2025-03-06 16:00:00,33.84750000000001,130.64162,148.11916666666667,Week 1
2025-03-06 17:00:00,56.23500000000002,144.01389,178.94833333333338,Week 1
2025-03-06 18:00:00,65.14000000000001,162.92273,221.99916666666667,Week 1
2025-03-06 19:00:00,60.71916666666668,158.82858,183.77166666666665,Week 1
2025-03-06 20:00:00,65.14000000000001,143.68304,137.73250000000002,Week 1
2025-03-06 21:00:00,65.14000000000001,160.54312,136.6925,Week 1
2025-03-06 22:00:00,47.126666666666694,155.16869,147.82083333333333,Week 1
2025-03-06 23:00:00,56.14666666666669,153.9222,120.08250000000001,Week 1
2025-03-07 00:00:00,65.14000000000001,165.78505,130.05833333333334,Week 1
2025-03-07 01:00:00,38.286666666666676,154.53593,119.88333333333334,Week 1
2025-03-07 02:00:00,65.14000000000001,149.79472,113.48916666666668,Week 1
2025-03-07 03:00:00,65.14000000000001,172.22435,112.34250000000003,Week 1
2025-03-07 04:00:00,65.13833333333335,171.48407,109.86666666666669,Week 1
2025-03-07 05:00:00,115.13333333333334,178.91025,114.7825,Week 1
2025-03-07 06:00:00,140.14,162.63893,131.15083333333337,Week 1
2025-03-07 07:00:00,140.14,161.8859,123.18583333333333,Week 1
2025-03-07 08:00:00,140.14,147.45361,123.1266666666667,Week 1
2025-03-07 09:00:00,133.62166666666664,140.27626,90.48666666666668,Week 1
2025-03-07 10:00:00,120.32583333333335,131.35602,98.44250000000001,Week 1
2025-03-07 11:00:00,120.5316666666667,118.49863,33.28250000000001,Week 1
2025-03-07 12:00:00,120.12000000000002,114.58118,61.15166666666668,Week 1
2025-03-07 13:00:00,120.12000000000002,113.05519,61.725000000000016,Week 1
2025-03-07 14:00:00,122.03333333333337,112.260345,60.70083333333335,Week 1
2025-03-07 15:00:00,122.17583333333336,121.693985,66.78083333333333,Week 1
2025-03-07 16:00:00,127.66250000000001,138.60818,115.85916666666668,Week 1
2025-03-07 17:00:00,143.63083333333333,155.18143,127.98083333333335,Week 1
2025-03-07 18:00:00,190.675,164.37375,128.74083333333334,Week 1
2025-03-07 19:00:00,163.69833333333335,164.83527,146.67333333333335,Week 1
2025-03-07 20:00:00,130.20833333333334,174.62354,138.96750000000003,Week 1
2025-03-07 21:00:00,128.15833333333336,161.4589,128.9641666666667,Week 1
2025-03-07 22:00:00,130.12833333333336,167.60254,127.0075,Week 1
2025-03-07 23:00:00,123.45500000000001,151.45877,122.24833333333333,Week 1
2025-03-08 00:00:00,128.46166666666667,121.18518,121.69583333333334,Week 2
2025-03-08 01:00:00,140.14,113.0978,134.18916666666672,Week 2
2025-03-08 02:00:00,140.14,109.35143,120.74750000000002,Week 2
2025-03-08 03:00:00,136.80166666666668,106.57855,123.31583333333333,Week 2
2025-03-08 04:00:00,138.43500000000003,103.244354,123.52416666666667,Week 2
2025-03-08 05:00:00,131.76333333333332,108.75537,134.32583333333338,Week 2
2025-03-08 06:00:00,115.51333333333334,122.83191,145.15250000000003,Week 2
2025-03-08 07:00:00,70.12833333333334,108.6415,83.37333333333335,Week 2
2025-03-08 08:00:00,22.022500000000036,91.34907,92.01000000000002,Week 2
2025-03-08 09:00:00,61.98500000000001,92.240074,82.51916666666668,Week 2
2025-03-08 10:00:00,66.52083333333334,82.40168,16.830833333333345,Week 2
2025-03-08 11:00:00,68.77166666666668,50.821133,14.070000000000007,Week 2
2025-03-08 12:00:00,67.55000000000001,57.89741,4.793333333333351,Week 2
2025-03-08 13:00:00,66.32166666666669,49.82717,23.402500000000003,Week 2
2025-03-08 14:00:00,67.55000000000001,51.26264,27.306666666666686,Week 2
2025-03-08 15:00:00,71.89500000000001,77.5673,129.9,Week 2
2025-03-08 16:00:00,89.84583333333336,95.38813,121.48583333333333,Week 2
2025-03-08 17:00:00,128.90083333333334,118.130585,122.59583333333337,Week 2
2025-03-08 18:00:00,140.22000000000003,137.09326,120.06833333333333,Week 2
2025-03-08 19:00:00,120.47,132.8905,123.78916666666669,Week 2
2025-03-08 20:00:00,120.26083333333334,129.19382,119.92750000000001,Week 2
2025-03-08 21:00:00,120.66750000000002,111.43849,119.24000000000001,Week 2
2025-03-08 22:00:00,117.53083333333333,108.03842,127.80416666666669,Week 2
2025-03-08 23:00:00,121.00583333333333,105.720314,120.7916666666667,Week 2
2025-03-09 00:00:00,120.02500000000002,88.68265,120.02000000000001,Week 2
2025-03-09 01:00:00,113.88750000000002,77.77356,120.02500000000002,Week 2
2025-03-09 02:00:00,103.58083333333333,70.07074,111.56500000000001,Week 2
2025-03-09 03:00:00,116.72083333333333,77.59281,119.9366666666667,Week 2
2025-03-09 04:00:00,119.82,74.979935,120.51166666666667,Week 2
2025-03-09 05:00:00,87.88416666666667,88.15164,127.33166666666668,Week 2
2025-03-09 06:00:00,64.76166666666668,90.41256,126.72833333333335,Week 2
2025-03-09 07:00:00,64.68,93.696045,121.945,Week 2
2025-03-09 08:00:00,64.46666666666667,75.68435,75.41083333333336,Week 2
2025-03-09 09:00:00,64.76750000000001,79.34816,105.65916666666665,Week 2
2025-03-09 10:00:00,64.32666666666668,66.02147,12.773333333333355,Week 2
2025-03-09 11:00:00,60.26916666666667,62.144123,11.080000000000027,Week 2
2025-03-09 12:00:00,64.61500000000001,65.05034,11.070000000000007,Week 2
2025-03-09 13:00:00,64.07916666666668,75.666565,11.080000000000027,Week 2
2025-03-09 14:00:00,107.80333333333333,81.119484,11.080000000000027,Week 2
2025-03-09 15:00:00,194.5216666666667,95.22071,11.246666666666684,Week 2
2025-03-09 16:00:00,273.2291666666667,124.20244,58.727500000000006,Week 2
2025-03-09 17:00:00,219.31083333333333,151.34612,125.28250000000001,Week 2
2025-03-09 18:00:00,155.1416666666667,152.04407,140.13750000000005,Week 2
2025-03-09 19:00:00,74.85333333333335,149.17358,140.1991666666667,Week 2
2025-03-09 20:00:00,115.39416666666668,150.28949,140.10333333333332,Week 2
2025-03-09 21:00:00,119.98583333333333,134.86775,125.06500000000001,Week 2
2025-03-09 22:00:00,119.60750000000002,128.21237,120.08000000000001,Week 2
2025-03-09 23:00:00,127.53333333333337,121.407715,120.08000000000001,Week 2
2025-03-10 00:00:00,125.0141666666667,113.056435,120.08000000000001,Week 2
2025-03-10 01:00:00,121.20250000000001,105.395805,120.08000000000001,Week 2
2025-03-10 02:00:00,120.90333333333334,100.42249,120.08000000000001,Week 2
2025-03-10 03:00:00,121.15583333333333,96.682655,120.08000000000001,Week 2
2025-03-10 04:00:00,104.00666666666667,114.82336,120.08000000000001,Week 2
2025-03-10 05:00:00,106.42000000000002,126.7258,121.74583333333335,Week 2
2025-03-10 06:00:00,133.8591666666667,134.33685,125.97750000000002,Week 2
2025-03-10 07:00:00,142.74666666666667,123.107925,128.41333333333333,Week 2
2025-03-10 08:00:00,133.0141666666667,122.87274,138.42083333333335,Week 2
2025-03-10 09:00:00,120.28583333333336,109.44545,120.08000000000001,Week 2
2025-03-10 10:00:00,133.89666666666668,106.62068,120.08000000000001,Week 2
2025-03-10 11:00:00,132.64416666666668,94.17481,120.08000000000001,Week 2
2025-03-10 12:00:00,125.93333333333335,86.087425,137.3625,Week 2
2025-03-10 13:00:00,122.38250000000001,81.33905,131.26583333333335,Week 2
2025-03-10 14:00:00,130.40333333333334,89.46794,129.51666666666668,Week 2
2025-03-10 15:00:00,105.80583333333335,89.25253,140.07833333333335,Week 2
2025-03-10 16:00:00,112.89583333333333,107.051956,140.26583333333335,Week 2
2025-03-10 17:00:00,135.05166666666668,129.3235,142.22666666666666,Week 2
2025-03-10 18:00:00,128.22583333333336,136.72067,139.92333333333335,Week 2
2025-03-10 19:00:00,104.12000000000002,128.44217,136.03000000000003,Week 2
2025-03-10 20:00:00,113.39333333333333,132.76266,131.18666666666667,Week 2
2025-03-10 21:00:00,124.84666666666669,116.06477,131.42416666666668,Week 2
2025-03-10 22:00:00,90.44833333333334,109.57785,140.17916666666667,Week 2
2025-03-10 23:00:00,86.89833333333334,100.48027,140.20333333333338,Week 2
2025-03-11 00:00:00,73.92166666666668,97.0843,140.12,Week 2
2025-03-11 01:00:00,73.50250000000001,96.90023,140.10333333333332,Week 2
2025-03-11 02:00:00,80.92416666666668,86.014145,140.12,Week 2
2025-03-11 03:00:00,81.10166666666669,94.9133,140.13000000000002,Week 2
2025-03-11 04:00:00,106.70333333333333,105.27019,140.115,Week 2
2025-03-11 05:00:00,121.29916666666668,119.113495,133.3891666666667,Week 2
2025-03-11 06:00:00,158.745,124.42463,137.14916666666667,Week 2
2025-03-11 07:00:00,108.47500000000001,115.0916,83.53583333333336,Week 2
2025-03-11 08:00:00,86.6575,115.449615,49.97250000000001,Week 2
2025-03-11 09:00:00,110.84916666666669,102.59839,2.40000000000002,Week 2
2025-03-11 10:00:00,69.65833333333333,106.35511,0.5391666666666595,Week 2
2025-03-11 11:00:00,101.74750000000002,99.751396,24.695833333333354,Week 2
2025-03-11 12:00:00,120.92500000000001,97.266266,61.043333333333344,Week 2
2025-03-11 13:00:00,130.08750000000003,104.66225,56.58833333333334,Week 2
2025-03-11 14:00:00,120.03916666666669,111.15413,55.547500000000014,Week 2
2025-03-11 15:00:00,124.07750000000001,114.47602,69.18083333333334,Week 2
2025-03-11 16:00:00,120.12750000000001,126.807526,128.115,Week 2
2025-03-11 17:00:00,134.79999999999998,139.80759,155.4041666666667,Week 2
2025-03-11 18:00:00,132.23,148.3543,169.1616666666667,Week 2
2025-03-11 19:00:00,138.3733333333333,139.53015,157.40583333333336,Week 2
2025-03-11 20:00:00,136.25,131.4128,126.20333333333333,Week 2
2025-03-11 21:00:00,120.24583333333335,123.97598,111.00333333333333,Week 2
2025-03-11 22:00:00,118.28333333333337,111.6563,110.72833333333335,Week 2
2025-03-11 23:00:00,112.5016666666667,100.99243,113.71250000000002,Week 2
2025-03-12 00:00:00,120.08000000000001,93.340385,103.38500000000002,Week 2
2025-03-12 01:00:00,120.08000000000001,88.4294,109.1966666666667,Week 2
2025-03-12 02:00:00,120.08000000000001,87.1374,108.92666666666668,Week 2
2025-03-12 03:00:00,120.08000000000001,77.69881,115.56666666666668,Week 2
2025-03-12 04:00:00,108.84416666666665,86.59665,123.26000000000002,Week 2
2025-03-12 05:00:00,103.32333333333335,105.58965,119.94250000000001,Week 2
2025-03-12 06:00:00,120.02666666666667,103.33255,146.6516666666667,Week 2
2025-03-12 07:00:00,120.02833333333334,97.036575,125.32416666666667,Week 2
2025-03-12 08:00:00,112.12916666666668,86.11675,20.16583333333334,Week 2
2025-03-12 09:00:00,139.23333333333332,94.74097,100.57333333333335,Week 2
2025-03-12 10:00:00,70.93833333333335,76.085205,16.44250000000001,Week 2
2025-03-12 11:00:00,126.59333333333333,68.51885,8.229166666666714,Week 2
2025-03-12 12:00:00,113.79083333333335,72.02048,11.362500000000026,Week 2
2025-03-12 13:00:00,113.34833333333333,69.76171,11.538333333333341,Week 2
2025-03-12 14:00:00,129.13,82.97577,11.440000000000026,Week 2
2025-03-12 15:00:00,122.57750000000001,87.363556,58.66500000000001,Week 2
2025-03-12 16:00:00,122.67583333333333,101.90524,65.09333333333333,Week 2
2025-03-12 17:00:00,128.32166666666666,124.45505,131.1225,Week 2
2025-03-12 18:00:00,124.05166666666669,131.3182,124.63000000000001,Week 2
2025-03-12 19:00:00,128.8925,124.202675,145.29083333333332,Week 2
2025-03-12 20:00:00,121.21250000000002,127.829056,139.8716666666667,Week 2
2025-03-12 21:00:00,120.05500000000002,117.66022,106.47250000000001,Week 2
2025-03-12 22:00:00,119.24166666666669,113.41904,94.7991666666667,Week 2
2025-03-12 23:00:00,120.08000000000001,106.02598,122.82083333333334,Week 2
2025-03-13 00:00:00,122.19500000000001,106.2459,83.39333333333335,Week 2
2025-03-13 01:00:00,120.03000000000002,105.47871,66.36666666666669,Week 2
2025-03-13 02:00:00,120.23083333333335,99.0462,17.299999999999997,Week 2
2025-03-13 03:00:00,124.73416666666668,101.72749,13.235000000000014,Week 2
2025-03-13 04:00:00,120.15833333333337,127.94712,44.52416666666668,Week 2
2025-03-13 05:00:00,122.74000000000001,127.99965,111.21666666666665,Week 2
2025-03-13 06:00:00,183.2816666666667,139.37605,138.47333333333336,Week 2
2025-03-13 07:00:00,143.71250000000003,122.76197,109.73666666666668,Week 2
2025-03-13 08:00:00,142.10416666666669,117.45055,16.03166666666668,Week 2
2025-03-13 09:00:00,97.14500000000001,102.43865,29.377500000000012,Week 2
2025-03-13 10:00:00,65.08166666666668,108.14426,16.605000000000004,Week 2
2025-03-13 11:00:00,78.85500000000002,104.94607,36.26333333333335,Week 2
2025-03-13 12:00:00,57.309166666666684,102.74575,11.100000000000037,Week 2
2025-03-13 13:00:00,47.859166666666674,89.91161,11.103333333333339,Week 2
2025-03-13 14:00:00,84.23916666666668,84.609055,11.106666666666712,Week 2
2025-03-13 15:00:00,134.42166666666668,100.72429,11.140000000000015,Week 2
2025-03-13 16:00:00,131.9041666666667,111.21803,33.84750000000001,Week 2
2025-03-13 17:00:00,144.85583333333335,124.29857,56.23500000000002,Week 2
2025-03-13 18:00:00,190.15833333333336,136.15028,65.14000000000001,Week 2
2025-03-13 19:00:00,153.3516666666667,119.964165,60.71916666666668,Week 2
2025-03-13 20:00:00,119.88000000000001,122.79213,65.14000000000001,Week 2
2025-03-13 21:00:00,121.5616666666667,116.45352,65.14000000000001,Week 2
