ds,y,SARIMAX,week
2025-03-06 07:00:00,13.040000000000013,72.8319951727628,Week 1
2025-03-06 08:00:00,-10.231666666666655,36.96704386164809,Week 1
2025-03-06 09:00:00,-5.303333333333313,2.781000535977924,Week 1
2025-03-06 10:00:00,-18.401666666666657,11.751933470299086,Week 1
2025-03-06 11:00:00,-27.60749999999996,8.120149828762692,Week 1
2025-03-06 12:00:00,-30.324166666666642,-8.492827631121116,Week 1
2025-03-06 13:00:00,-39.799166666666665,-13.367879719197873,Week 1
2025-03-06 14:00:00,-35.977499999999964,-17.667243503466693,Week 1
2025-03-06 15:00:00,-28.82833333333329,10.934129160956758,Week 1
2025-03-06 16:00:00,-10.803333333333313,32.05116735243717,Week 1
2025-03-06 17:00:00,2.558333333333337,72.0183166962623,Week 1
2025-03-06 18:00:00,8.188333333333333,94.40725598106366,Week 1
2025-03-06 19:00:00,8.216666666666683,88.81402210056493,Week 1
2025-03-06 20:00:00,6.880833333333328,66.18619685283844,Week 1
2025-03-06 21:00:00,6.959999999999994,58.67060002460467,Week 1
2025-03-06 22:00:00,-7.994166666666658,48.530515599938305,Week 1
2025-03-06 23:00:00,6.32916666666668,60.631734449310535,Week 1
2025-03-07 00:00:00,0.6899999999999977,57.931839393446594,Week 1
2025-03-07 01:00:00,-14.92916666666666,44.40983803006806,Week 1
2025-03-07 02:00:00,-13.804999999999978,44.289897030067024,Week 1
2025-03-07 03:00:00,3.3341666666666754,53.08170993909009,Week 1
2025-03-07 04:00:00,10.073333333333338,73.62499479421115,Week 1
2025-03-07 05:00:00,47.515000000000015,112.56855784713673,Week 1
2025-03-07 06:00:00,72.97250000000001,125.13230465075844,Week 1
2025-03-07 07:00:00,-0.14416666666666345,66.61275338809787,Week 1
2025-03-07 08:00:00,-6.444999999999993,15.012003577607999,Week 1
2025-03-07 09:00:00,-17.97166666666665,-22.52312031247213,Week 1
2025-03-07 10:00:00,-0.2741666666666589,5.0417637219997715,Week 1
2025-03-07 11:00:00,-3.4299999999999926,17.737940113227495,Week 1
2025-03-07 12:00:00,-17.300833333333316,16.36262989573749,Week 1
2025-03-07 13:00:00,28.60583333333335,31.321724921019168,Week 1
2025-03-07 14:00:00,23.57999999999999,48.5278956436282,Week 1
2025-03-07 15:00:00,10.075000000000003,82.30758095974619,Week 1
2025-03-07 16:00:00,21.843333333333327,88.43332078017517,Week 1
2025-03-07 17:00:00,109.59166666666664,138.11144007154417,Week 1
2025-03-07 18:00:00,186.17833333333328,181.21210453343554,Week 1
2025-03-07 19:00:00,161.02416666666664,156.9849880970587,Week 1
2025-03-07 20:00:00,122.71249999999998,125.11067689881423,Week 1
2025-03-07 21:00:00,93.78999999999999,111.4174215511438,Week 1
2025-03-07 22:00:00,80.09916666666666,112.24275607042571,Week 1
2025-03-07 23:00:00,75.44083333333333,119.16428893280683,Week 1
2025-03-08 00:00:00,66.66333333333336,59.15704146766305,Week 2
2025-03-08 01:00:00,65.96916666666668,63.46951656456466,Week 2
2025-03-08 02:00:00,61.94166666666667,63.91232748742025,Week 2
2025-03-08 03:00:00,55.325833333333335,65.0272833598288,Week 2
2025-03-08 04:00:00,49.425,47.124521879564846,Week 2
2025-03-08 05:00:00,33.34083333333334,45.44264402409634,Week 2
2025-03-08 06:00:00,23.01333333333335,35.30954028827351,Week 2
2025-03-08 07:00:00,-24.83999999999999,-95.77232518683397,Week 2
2025-03-08 08:00:00,-29.49166666666663,-109.9835421481319,Week 2
2025-03-08 09:00:00,-30.42916666666663,-96.36281788322233,Week 2
2025-03-08 10:00:00,-26.87749999999997,-74.75001658412376,Week 2
2025-03-08 11:00:00,-2.8674999999999784,-54.17035595193755,Week 2
2025-03-08 12:00:00,5.051666666666662,-23.829596786944578,Week 2
2025-03-08 13:00:00,29.89166666666668,7.763902035515386,Week 2
2025-03-08 14:00:00,22.055833333333332,31.759895158843065,Week 2
2025-03-08 15:00:00,29.273333333333348,41.010831068976955,Week 2
2025-03-08 16:00:00,27.380833333333342,59.60731717070192,Week 2
2025-03-08 17:00:00,95.18083333333334,111.12085773547342,Week 2
2025-03-08 18:00:00,140.12166666666667,150.53889110901417,Week 2
2025-03-08 19:00:00,117.77916666666664,116.25475681760383,Week 2
2025-03-08 20:00:00,104.22666666666666,93.75132559305659,Week 2
2025-03-08 21:00:00,94.1425,72.61903082623958,Week 2
2025-03-08 22:00:00,80.75333333333332,56.497454847633094,Week 2
2025-03-08 23:00:00,79.28333333333333,62.46196711240105,Week 2
2025-03-09 00:00:00,76.68916666666665,46.00083785962953,Week 2
2025-03-09 01:00:00,81.50666666666667,45.72803993485229,Week 2
2025-03-09 02:00:00,75.51166666666668,45.015010330353036,Week 2
2025-03-09 03:00:00,70.855,36.26204701817558,Week 2
2025-03-09 04:00:00,60.3675,7.921386235577216,Week 2
2025-03-09 05:00:00,34.475000000000016,0.335368181342389,Week 2
2025-03-09 06:00:00,24.214166666666678,-12.243595622349915,Week 2
2025-03-09 07:00:00,-2.7424999999999926,-133.0490643512602,Week 2
2025-03-09 08:00:00,-11.475833333333313,-135.67948876256028,Week 2
2025-03-09 09:00:00,-21.420833333333306,-103.68834728479783,Week 2
2025-03-09 10:00:00,-14.24833333333332,-65.10523480892041,Week 2
2025-03-09 11:00:00,2.975833333333341,-35.08027684719731,Week 2
2025-03-09 12:00:00,8.071666666666687,-4.275505170802134,Week 2
2025-03-09 13:00:00,23.822500000000012,35.66141038803782,Week 2
2025-03-09 14:00:00,76.60416666666667,72.66598758696128,Week 2
2025-03-09 15:00:00,203.19083333333333,119.36123044868309,Week 2
2025-03-09 16:00:00,308.1725,172.8284733684809,Week 2
2025-03-09 17:00:00,248.61,209.41186844735003,Week 2
2025-03-09 18:00:00,166.545,172.80847827630683,Week 2
2025-03-09 19:00:00,67.09166666666667,108.75582095330694,Week 2
2025-03-09 20:00:00,92.80249999999998,87.36868717201295,Week 2
2025-03-09 21:00:00,110.45499999999998,100.30359329853755,Week 2
2025-03-09 22:00:00,88.145,82.10469183900683,Week 2
2025-03-09 23:00:00,78.09833333333334,68.46972984336479,Week 2
2025-03-10 00:00:00,78.99666666666666,45.02591924274247,Week 2
2025-03-10 01:00:00,65.59416666666667,36.96810085309605,Week 2
2025-03-10 02:00:00,34.533333333333346,17.64012617256487,Week 2
2025-03-10 03:00:00,32.81416666666668,17.787322272887963,Week 2
2025-03-10 04:00:00,45.369166666666686,14.705459150666812,Week 2
2025-03-10 05:00:00,67.49916666666667,29.91661157756016,Week 2
2025-03-10 06:00:00,79.64333333333332,41.92223771668501,Week 2
2025-03-10 07:00:00,77.65666666666667,15.079883491537593,Week 2
2025-03-10 08:00:00,68.315,44.52535232078354,Week 2
2025-03-10 09:00:00,64.26333333333335,50.09557458076664,Week 2
2025-03-10 10:00:00,71.80666666666667,65.13749806754927,Week 2
2025-03-10 11:00:00,80.09416666666667,69.06517554276391,Week 2
2025-03-10 12:00:00,120.59916666666668,80.77497182354287,Week 2
2025-03-10 13:00:00,120.63833333333332,98.55384622069901,Week 2
2025-03-10 14:00:00,131.98666666666665,107.65366846540618,Week 2
2025-03-10 15:00:00,105.54249999999999,108.69272740760579,Week 2
2025-03-10 16:00:00,109.97999999999999,119.07238173471302,Week 2
2025-03-10 17:00:00,143.5925,201.0186286987458,Week 2
2025-03-10 18:00:00,130.7475,219.89465352380597,Week 2
2025-03-10 19:00:00,106.35333333333334,155.64631569259308,Week 2
2025-03-10 20:00:00,115.43083333333334,118.7228858270201,Week 2
2025-03-10 21:00:00,127.9,89.93701613510518,Week 2
2025-03-10 22:00:00,75.96333333333332,46.229223773766286,Week 2
2025-03-10 23:00:00,66.25083333333335,39.80132933866204,Week 2
2025-03-11 00:00:00,43.91250000000001,15.892592369545909,Week 2
2025-03-11 01:00:00,66.4575,37.956379971200946,Week 2
2025-03-11 02:00:00,72.67500000000001,51.02531128684233,Week 2
2025-03-11 03:00:00,71.90916666666666,63.24837900367744,Week 2
2025-03-11 04:00:00,90.60583333333334,57.436713112065966,Week 2
2025-03-11 05:00:00,121.03249999999998,75.39885647073886,Week 2
2025-03-11 06:00:00,176.52416666666664,78.89658985928472,Week 2
2025-03-11 07:00:00,101.60749999999999,11.675898586403981,Week 2
2025-03-11 08:00:00,7.116666666666674,8.964659310540668,Week 2
2025-03-11 09:00:00,40.78666666666667,44.8533496007147,Week 2
2025-03-11 10:00:00,22.899166666666673,46.3678342751248,Week 2
2025-03-11 11:00:00,67.08416666666666,61.524909542478284,Week 2
2025-03-11 12:00:00,83.76499999999999,79.45974940626854,Week 2
2025-03-11 13:00:00,130.25833333333333,113.52858779739893,Week 2
2025-03-11 14:00:00,112.52916666666667,134.01372955564443,Week 2
2025-03-11 15:00:00,136.96666666666667,142.03966582319586,Week 2
2025-03-11 16:00:00,122.51833333333332,154.41369838045568,Week 2
2025-03-11 17:00:00,161.19583333333333,221.3398607570364,Week 2
2025-03-11 18:00:00,147.74916666666667,237.0280065618931,Week 2
2025-03-11 19:00:00,139.68083333333334,201.10206226646505,Week 2
2025-03-11 20:00:00,132.77583333333334,161.59509933365726,Week 2
2025-03-11 21:00:00,119.55666666666667,118.05999059399483,Week 2
2025-03-11 22:00:00,113.14916666666664,87.9737608198615,Week 2
2025-03-11 23:00:00,95.36916666666667,82.64677412701806,Week 2
2025-03-12 00:00:00,79.00083333333333,62.22554245731531,Week 2
2025-03-12 01:00:00,72.33083333333333,59.93822768882643,Week 2
2025-03-12 02:00:00,78.85749999999999,64.08390352504131,Week 2
2025-03-12 03:00:00,71.63833333333334,54.906986954990515,Week 2
2025-03-12 04:00:00,67.35583333333334,35.03037113397261,Week 2
2025-03-12 05:00:00,74.53333333333333,49.187869597138445,Week 2
2025-03-12 06:00:00,96.61166666666666,67.46711190240389,Week 2
2025-03-12 07:00:00,82.25249999999998,22.102050709045827,Week 2
2025-03-12 08:00:00,65.43916666666667,28.259323960076983,Week 2
2025-03-12 09:00:00,25.01916666666667,28.306518309673308,Week 2
2025-03-12 10:00:00,34.414166666666674,39.30851424039687,Week 2
2025-03-12 11:00:00,50.79583333333334,47.645472615201825,Week 2
2025-03-12 12:00:00,37.090000000000025,55.19142272666509,Week 2
2025-03-12 13:00:00,62.2425,82.98358807580023,Week 2
2025-03-12 14:00:00,83.34333333333333,98.5407353242542,Week 2
2025-03-12 15:00:00,108.44166666666666,100.02576195659388,Week 2
2025-03-12 16:00:00,122.1933333333333,112.65973905307371,Week 2
2025-03-12 17:00:00,172.09249999999997,170.91584576316723,Week 2
2025-03-12 18:00:00,195.4425,167.7600785942592,Week 2
2025-03-12 19:00:00,132.67916666666665,133.2213179774153,Week 2
2025-03-12 20:00:00,116.85916666666667,115.90528090912164,Week 2
2025-03-12 21:00:00,108.05666666666667,96.81184099705297,Week 2
2025-03-12 22:00:00,108.795,82.24172004156189,Week 2
2025-03-12 23:00:00,108.89499999999998,86.16183406854026,Week 2
2025-03-13 00:00:00,101.7025,65.13558686109386,Week 2
2025-03-13 01:00:00,94.82083333333331,66.86533816772736,Week 2
2025-03-13 02:00:00,97.8758333333333,69.83193850792554,Week 2
2025-03-13 03:00:00,105.11083333333332,69.47854626877199,Week 2
2025-03-13 04:00:00,108.62916666666665,60.97646078701443,Week 2
2025-03-13 05:00:00,124.15249999999999,89.70040704376338,Week 2
2025-03-13 06:00:00,209.04083333333324,113.76020428953379,Week 2
2025-03-13 07:00:00,152.39,64.23858158193477,Week 2
2025-03-13 08:00:00,147.25416666666666,68.10324810421895,Week 2
2025-03-13 09:00:00,47.592500000000015,69.6191615563029,Week 2
2025-03-13 10:00:00,13.894166666666685,48.8144365854266,Week 2
2025-03-13 11:00:00,11.683333333333337,20.439220291676442,Week 2
2025-03-13 12:00:00,2.833333333333343,1.8626483958996545,Week 2
2025-03-13 13:00:00,10.340833333333336,13.17016952950226,Week 2
2025-03-13 14:00:00,25.010833333333345,28.438611120610958,Week 2
2025-03-13 15:00:00,76.75500000000001,46.92417758343163,Week 2
2025-03-13 16:00:00,120.67166666666668,65.00169794592766,Week 2
2025-03-13 17:00:00,153.4975,119.13059804164381,Week 2
2025-03-13 18:00:00,215.02416666666667,141.11127964204866,Week 2
2025-03-13 19:00:00,174.22416666666663,131.41654817882016,Week 2
2025-03-13 20:00:00,130.69166666666666,109.85559482516783,Week 2
2025-03-13 21:00:00,127.94333333333333,94.30044483913751,Week 2
2025-03-13 22:00:00,123.17749999999998,76.43691806194461,Week 2
2025-03-13 23:00:00,140.495,84.0825018331936,Week 2
2025-03-14 00:00:00,124.56416666666667,68.42332316270299,Week 2
2025-03-14 01:00:00,114.89833333333331,66.75877139178749,Week 2
2025-03-14 02:00:00,116.72416666666666,67.79252298878801,Week 2
2025-03-14 03:00:00,127.47916666666669,73.05736726227805,Week 2
2025-03-14 04:00:00,131.685,65.58437353226347,Week 2
2025-03-14 05:00:00,146.87666666666667,90.76070984018108,Week 2
2025-03-14 06:00:00,191.07666666666668,107.42137017700992,Week 2
2025-03-14 07:00:00,119.96333333333331,55.868791072430795,Week 2
2025-03-14 08:00:00,50.78250000000001,35.6281744298479,Week 2
2025-03-14 09:00:00,27.610833333333346,11.100967653032185,Week 2
2025-03-14 10:00:00,18.395833333333336,-4.0788286550993575,Week 2
2025-03-14 11:00:00,12.775000000000013,-16.872445160688528,Week 2
2025-03-14 12:00:00,30.903333333333343,-22.105882121251653,Week 2
2025-03-14 13:00:00,62.138333333333335,17.96585027952939,Week 2
2025-03-14 14:00:00,98.41749999999999,42.154681183023754,Week 2
2025-03-14 15:00:00,131.89583333333334,52.1611588416421,Week 2
2025-03-14 16:00:00,88.81666666666665,57.800375091999726,Week 2
2025-03-14 17:00:00,135.3433333333333,112.45093760684807,Week 2
2025-03-14 18:00:00,203.27666666666664,144.16083734142597,Week 2
2025-03-14 19:00:00,150.30583333333334,135.5597829835395,Week 2
2025-03-14 20:00:00,155.26833333333337,121.26269178480281,Week 2
2025-03-14 21:00:00,125.00916666666666,97.6864022256387,Week 2
2025-03-14 22:00:00,117.0675,79.2551998254045,Week 2
2025-03-14 23:00:00,109.68749999999999,84.91243299764476,Week 2
2025-03-15 00:00:00,105.1133333333333,104.96323182186883,Week 3
2025-03-15 01:00:00,101.9358333333333,98.28972627879867,Week 3
2025-03-15 02:00:00,99.6133333333333,98.01288705103343,Week 3
2025-03-15 03:00:00,108.29999999999998,99.08775763772822,Week 3
2025-03-15 04:00:00,113.20416666666668,98.89831934935255,Week 3
2025-03-15 05:00:00,119.83916666666664,97.89306531911457,Week 3
2025-03-15 06:00:00,115.47916666666669,122.40251960607242,Week 3
2025-03-15 07:00:00,20.155833333333334,68.17017720270744,Week 3
2025-03-15 08:00:00,5.277500000000018,13.381314693573835,Week 3
2025-03-15 09:00:00,3.284166666666664,-16.756030918090502,Week 3
2025-03-15 10:00:00,-1.2424999999999926,-28.55294628387786,Week 3
2025-03-15 11:00:00,6.3658333333333275,-10.720997397376934,Week 3
2025-03-15 12:00:00,27.122500000000016,12.82050909255316,Week 3
2025-03-15 13:00:00,43.80916666666668,42.26202982423173,Week 3
2025-03-15 14:00:00,83.06249999999999,76.74910729060915,Week 3
2025-03-15 15:00:00,135.54999999999998,120.69774560337878,Week 3
2025-03-15 16:00:00,79.22250000000001,132.8466955511382,Week 3
2025-03-15 17:00:00,152.75083333333333,176.1133506187797,Week 3
2025-03-15 18:00:00,147.1775,187.00055051233846,Week 3
2025-03-15 19:00:00,87.39499999999998,125.60474151983709,Week 3
2025-03-15 20:00:00,105.09333333333332,106.07707423479596,Week 3
2025-03-15 21:00:00,114.12666666666667,118.40400859155801,Week 3
2025-03-15 22:00:00,125.1825,142.69865513381598,Week 3
2025-03-15 23:00:00,136.95,144.7300362786239,Week 3
2025-03-16 00:00:00,131.83249999999998,128.54685851954434,Week 3
2025-03-16 01:00:00,94.52,102.5299183091391,Week 3
2025-03-16 02:00:00,77.58583333333333,97.56597888561518,Week 3
2025-03-16 03:00:00,69.39583333333334,84.23541657017155,Week 3
2025-03-16 04:00:00,74.54,82.64014400706147,Week 3
2025-03-16 05:00:00,56.800000000000004,58.85672847265946,Week 3
2025-03-16 06:00:00,5.995833333333337,44.1073201017784,Week 3
2025-03-16 07:00:00,-4.8916666666666515,1.7673056920243937,Week 3
2025-03-16 08:00:00,-1.1308333333333138,-2.7669363553937814,Week 3
2025-03-16 09:00:00,2.0833333333333286,-33.78938607379257,Week 3
2025-03-16 10:00:00,-14.84999999999998,-51.76365406505019,Week 3
2025-03-16 11:00:00,17.67666666666667,-70.829617354372,Week 3
2025-03-16 12:00:00,10.136666666666684,-69.62259647126217,Week 3
2025-03-16 13:00:00,-4.0508333333333155,-68.91972503805536,Week 3
2025-03-16 14:00:00,12.135000000000005,-77.3834138469119,Week 3
2025-03-16 15:00:00,-14.653333333333322,-53.39543893641235,Week 3
2025-03-16 16:00:00,-35.60416666666663,-135.46690018953703,Week 3
2025-03-16 17:00:00,-48.95499999999997,-148.03747108608025,Week 3
2025-03-16 18:00:00,-10.36999999999999,-60.63813368459631,Week 3
2025-03-16 19:00:00,-17.987499999999983,-85.51669982980582,Week 3
2025-03-16 20:00:00,-14.344166666666638,-56.149916827113856,Week 3
2025-03-16 21:00:00,-18.137499999999974,-38.16967878078427,Week 3
2025-03-16 22:00:00,-22.77416666666666,-26.304820697576147,Week 3
2025-03-16 23:00:00,-18.834166666666647,-18.63620348594793,Week 3
2025-03-17 00:00:00,11.624166666666682,4.822479363783941,Week 3
2025-03-17 01:00:00,6.877500000000026,9.868930758087487,Week 3
2025-03-17 02:00:00,8.025833333333338,14.518107747826534,Week 3
2025-03-17 03:00:00,8.809166666666684,23.532417222494594,Week 3
2025-03-17 04:00:00,39.550000000000004,43.989284102539344,Week 3
2025-03-17 05:00:00,95.26833333333332,65.2113851794322,Week 3
2025-03-17 06:00:00,138.6825,120.46003016003013,Week 3
2025-03-17 07:00:00,65.885,82.25762174296639,Week 3
2025-03-17 08:00:00,28.021666666666675,38.868214333671986,Week 3
2025-03-17 09:00:00,12.005000000000003,-33.380932503098336,Week 3
2025-03-17 10:00:00,-18.15833333333333,-79.43253416452566,Week 3
2025-03-17 11:00:00,-19.12583333333332,-74.68772089836548,Week 3
2025-03-17 12:00:00,-24.75083333333332,-81.086356043487,Week 3
2025-03-17 13:00:00,-6.210833333333326,-67.38167712690282,Week 3
2025-03-17 14:00:00,-6.859999999999985,-66.32218509598164,Week 3
2025-03-17 15:00:00,20.783333333333346,-29.784732991001206,Week 3
2025-03-17 16:00:00,47.49333333333334,-8.765326157140024,Week 3
2025-03-17 17:00:00,102.52499999999999,65.60318844503439,Week 3
2025-03-17 18:00:00,117.23166666666665,125.40806384798856,Week 3
2025-03-17 19:00:00,112.98749999999998,98.05203873097841,Week 3
2025-03-17 20:00:00,81.35666666666665,77.43609302634633,Week 3
2025-03-17 21:00:00,65.70583333333335,65.24131626872676,Week 3
2025-03-17 22:00:00,72.65916666666668,69.74999323475531,Week 3
2025-03-17 23:00:00,76.03666666666668,76.40764262484085,Week 3
2025-03-18 00:00:00,76.63666666666666,72.40942618064626,Week 3
