ds,y,LSTM,Naive,week
2025-03-10 00:00:00,78.99666666666666,61.414337,11.681666666666679,Week 2
2025-03-10 01:00:00,65.59416666666667,46.40841,8.865833333333342,Week 2
2025-03-10 02:00:00,34.533333333333346,20.997898,8.041666666666671,Week 2
2025-03-10 03:00:00,32.81416666666668,18.581379,8.674999999999997,Week 2
2025-03-10 04:00:00,45.369166666666686,27.805481,9.656666666666695,Week 2
2025-03-10 05:00:00,67.49916666666667,39.01024,60.38083333333334,Week 2
2025-03-10 06:00:00,79.64333333333332,53.141373,95.74583333333334,Week 2
2025-03-10 07:00:00,77.65666666666667,54.875916,57.00416666666667,Week 2
2025-03-10 08:00:00,68.315,54.827602,-2.745833333333323,Week 2
2025-03-10 09:00:00,64.26333333333335,46.553795,-31.337499999999963,Week 2
2025-03-10 10:00:00,71.80666666666667,63.09816,-48.738333333333344,Week 2
2025-03-10 11:00:00,80.09416666666667,75.36209,-61.63416666666663,Week 2
2025-03-10 12:00:00,120.59916666666668,89.837845,-57.65416666666664,Week 2
2025-03-10 13:00:00,120.63833333333332,93.88286,-71.64666666666665,Week 2
2025-03-10 14:00:00,131.98666666666665,103.12352,-45.577499999999986,Week 2
2025-03-10 15:00:00,105.54249999999999,105.35536,-71.71416666666667,Week 2
2025-03-10 16:00:00,109.97999999999999,111.6366,-39.39249999999997,Week 2
2025-03-10 17:00:00,143.5925,147.09538,12.500000000000021,Week 2
2025-03-10 18:00:00,130.7475,169.3664,111.92499999999998,Week 2
2025-03-10 19:00:00,106.35333333333334,139.21832,101.84249999999999,Week 2
2025-03-10 20:00:00,115.43083333333334,124.96678,80.74333333333333,Week 2
2025-03-10 21:00:00,127.9,110.76938,63.200833333333335,Week 2
2025-03-10 22:00:00,75.96333333333332,56.34729,36.15500000000001,Week 2
2025-03-10 23:00:00,66.25083333333335,40.32341,59.12083333333335,Week 2
2025-03-11 00:00:00,43.91250000000001,21.055164,15.714999999999996,Week 2
2025-03-11 01:00:00,66.4575,46.078117,19.757500000000007,Week 2
2025-03-11 02:00:00,72.67500000000001,61.73267,33.432500000000005,Week 2
2025-03-11 03:00:00,71.90916666666666,77.905106,37.436666666666675,Week 2
2025-03-11 04:00:00,90.60583333333334,85.1889,13.352500000000006,Week 2
2025-03-11 05:00:00,121.03249999999998,102.82785,96.7875,Week 2
2025-03-11 06:00:00,176.52416666666664,93.52551,119.4375,Week 2
2025-03-11 07:00:00,101.60749999999999,39.85969,6.634166666666701,Week 2
2025-03-11 08:00:00,7.116666666666674,31.78159,-14.994166666666644,Week 2
2025-03-11 09:00:00,40.78666666666667,38.1542,-37.42583333333333,Week 2
2025-03-11 10:00:00,22.899166666666673,41.627193,-40.18833333333332,Week 2
2025-03-11 11:00:00,67.08416666666666,61.60799,-33.23416666666664,Week 2
2025-03-11 12:00:00,83.76499999999999,82.27,-0.5133333333333354,Week 2
2025-03-11 13:00:00,130.25833333333333,100.720406,-18.896666666666633,Week 2
2025-03-11 14:00:00,112.52916666666667,118.88289,25.950000000000017,Week 2
2025-03-11 15:00:00,136.96666666666667,132.52594,42.12416666666667,Week 2
2025-03-11 16:00:00,122.51833333333332,148.7565,97.03,Week 2
2025-03-11 17:00:00,161.19583333333333,170.71176,160.08333333333331,Week 2
2025-03-11 18:00:00,147.74916666666667,187.23712,217.3258333333333,Week 2
2025-03-11 19:00:00,139.68083333333334,177.03897,186.32499999999996,Week 2
2025-03-11 20:00:00,132.77583333333334,160.30484,134.44666666666666,Week 2
2025-03-11 21:00:00,119.55666666666667,132.20526,113.51333333333334,Week 2
2025-03-11 22:00:00,113.14916666666664,109.075516,101.94749999999999,Week 2
2025-03-11 23:00:00,95.36916666666667,94.525696,107.5658333333333,Week 2
2025-03-12 00:00:00,79.00083333333333,82.41818,97.71583333333332,Week 2
2025-03-12 01:00:00,72.33083333333333,78.836845,95.37166666666668,Week 2
2025-03-12 02:00:00,78.85749999999999,81.71946,85.51333333333332,Week 2
2025-03-12 03:00:00,71.63833333333334,64.3186,78.54,Week 2
2025-03-12 04:00:00,67.35583333333334,53.252098,72.59083333333335,Week 2
2025-03-12 05:00:00,74.53333333333333,56.52341,94.47333333333333,Week 2
2025-03-12 06:00:00,96.61166666666666,68.48554,123.73083333333332,Week 2
2025-03-12 07:00:00,82.25249999999998,37.57321,30.032500000000013,Week 2
2025-03-12 08:00:00,65.43916666666667,23.394745,-1.4024999999999892,Week 2
2025-03-12 09:00:00,25.01916666666667,21.79515,-16.06083333333332,Week 2
2025-03-12 10:00:00,34.414166666666674,33.705727,-17.579166666666666,Week 2
2025-03-12 11:00:00,50.79583333333334,45.545506,-26.919999999999987,Week 2
2025-03-12 12:00:00,37.090000000000025,53.77114,-1.7166666666666686,Week 2
2025-03-12 13:00:00,62.2425,67.49996,-7.249166666666653,Week 2
2025-03-12 14:00:00,83.34333333333333,82.70146,-10.950833333333335,Week 2
2025-03-12 15:00:00,108.44166666666666,93.81634,10.120833333333351,Week 2
2025-03-12 16:00:00,122.1933333333333,115.041855,21.266666666666666,Week 2
2025-03-12 17:00:00,172.09249999999997,146.27493,120.20833333333331,Week 2
2025-03-12 18:00:00,195.4425,140.15036,139.29999999999995,Week 2
2025-03-12 19:00:00,132.67916666666665,125.91025,147.54916666666665,Week 2
